circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
vikarabad,vikarabad,vikarabad,mominpet,baal reddy guda,general purpose,7,1,2.0,0.0,1.0
vikarabad,vikarabad,vikarabad,mominpet,burugu pally,general purpose,7,1,2.0,0.0,1.0
vikarabad,vikarabad,vikarabad,mominpet,chakram pally,general purpose,7,2,2.0,0.0,1.5
vikarabad,vikarabad,vikarabad,mominpet,chandrayana palli,general purpose,7,4,1.0,20.0,7.5
vikarabad,vikarabad,vikarabad,mominpet,chimaldari,general purpose,7,1,2.0,0.0,1.0
vikarabad,vikarabad,vikarabad,mominpet,devaram pally,general purpose,7,2,2.0,0.0,1.5
vikarabad,vikarabad,vikarabad,mominpet,durgam chervu,general purpose,7,2,1.0,0.0,1.5
vikarabad,vikarabad,vikarabad,mominpet,enkatala,general purpose,7,9,3.0,198.0,4.92
vikarabad,vikarabad,vikarabad,mominpet,govinda pur,general purpose,7,1,1.0,-4.0,1.0
vikarabad,vikarabad,vikarabad,vikarabad,kottalaguda,general purpose,7,2,1.0,157.0,6.0
vikarabad,vikarabad,vikarabad,vikarabad,madan pally,general purpose,7,3,2.0,-21.0,1.74
vikarabad,vikarabad,vikarabad,vikarabad,madgulachitampalli,general purpose,7,4,2.0,-16.0,4.0
vikarabad,vikarabad,vikarabad,vikarabad,mailar devar pally,general purpose,7,4,1.0,-82.0,3.5
vikarabad,vikarabad,vikarabad,vikarabad,narayan pur,general purpose,7,2,1.0,82.0,2.0
vikarabad,vikarabad,vikarabad,vikarabad,pathur,general purpose,7,2,2.0,0.0,1.5
vikarabad,vikarabad,vikarabad,vikarabad,peelaaram,general purpose,7,2,1.0,13.0,2.0
vikarabad,vikarabad,vikarabad,vikarabad,pendli madugu,general purpose,7,1,2.0,0.0,1.0
vikarabad,vikarabad,vikarabad,vikarabad,pul madi,general purpose,7,5,3.0,0.0,4.5
vikarabad,vikarabad,vikarabad,vikarabad,pulsi mamdi,general purpose,7,4,2.0,27.0,3.0
vikarabad,vikarabad,vikarabad,mominpet,raval pally,general purpose,7,1,2.0,0.0,1.0
vikarabad,vikarabad,vikarabad,mominpet,syed ali pur,general purpose,7,1,2.0,0.0,1.0
vikarabad,vikarabad,vikarabad,mominpet,tekula pally,general purpose,7,12,6.0,238.0,9.74
vikarabad,vikarabad,vikarabad,mominpet,velchal,general purpose,7,4,1.0,0.0,2.18
vikarabad,vikarabad,vikarabad,mominpet,yenke pally,general purpose,7,2,2.0,0.0,1.5
vikarabad,vikarabad,vikarabad,vikarabad,ainapur,general purpose,7,2,1.0,71.0,3.0
vikarabad,vikarabad,vikarabad,vikarabad,anantha giri pally,general purpose,7,7,4.0,2674.0,54.74
vikarabad,vikarabad,vikarabad,vikarabad,atwelly,general purpose,7,5,1.0,-11.0,2.72
vikarabad,vikarabad,vikarabad,vikarabad,buran pally,general purpose,7,3,2.0,0.0,3.0
vikarabad,vikarabad,vikarabad,vikarabad,burugu pally,general purpose,7,1,1.0,3.0,0.5
vikarabad,vikarabad,vikarabad,vikarabad,dacharam,general purpose,7,1,2.0,0.0,1.0
vikarabad,vikarabad,pargi,doma,ainapur,general purpose,7,3,2.0,0.0,3.0
vikarabad,vikarabad,pargi,doma,anthi reddy pally,general purpose,7,1,2.0,0.0,1.0
vikarabad,vikarabad,pargi,doma,badempally,general purpose,7,1,1.0,20.0,1.0
vikarabad,vikarabad,pargi,doma,baspally,general purpose,7,2,1.0,0.0,1.2
vikarabad,vikarabad,pargi,doma,batla chandaram,general purpose,7,1,1.0,0.0,1.0
vikarabad,vikarabad,pargi,doma,bom pally,general purpose,7,7,4.0,20.0,5.0
vikarabad,vikarabad,vikarabad,vikarabad,dhannaaram,general purpose,7,3,1.0,281.0,1.92
vikarabad,vikarabad,vikarabad,vikarabad,ennepally,general purpose,7,8,4.0,388.0,5.56
vikarabad,vikarabad,vikarabad,vikarabad,erravally,general purpose,7,1,1.0,-4.0,1.0
vikarabad,vikarabad,vikarabad,vikarabad,girget pally,general purpose,7,1,1.0,0.0,1.0
vikarabad,vikarabad,vikarabad,vikarabad,gottu mukkala,general purpose,7,4,2.0,11.0,3.5
vikarabad,vikarabad,vikarabad,vikarabad,gud pally,general purpose,7,1,2.0,0.0,1.0
vikarabad,vikarabad,vikarabad,vikarabad,jp tanda,general purpose,7,2,1.0,34.0,2.0
vikarabad,vikarabad,vikarabad,vikarabad,kama reddy guda,general purpose,7,1,2.0,0.0,1.0
vikarabad,vikarabad,vikarabad,vikarabad,kg tanda,general purpose,7,1,1.0,-6.0,1.0
vikarabad,vikarabad,vikarabad,vikarabad,kom pally,general purpose,7,6,4.0,1506.0,63.0
vikarabad,vikarabad,vikarabad,vikarabad,kotha gadi,general purpose,7,9,7.0,59.0,85.0
vikarabad,vikarabad,vikarabad,vikarabad,kothrepally,general purpose,7,2,2.0,240.0,1.16
vikarabad,vikarabad,pargi,doma,brahmanpally,general purpose,7,6,1.0,0.0,6.0
vikarabad,vikarabad,pargi,doma,budlapur,general purpose,7,4,1.0,-2.0,4.0
vikarabad,vikarabad,pargi,doma,d kothapally,general purpose,7,1,1.0,0.0,1.0
vikarabad,vikarabad,pargi,doma,dadapur,general purpose,7,4,2.0,191.0,3.25
vikarabad,vikarabad,pargi,doma,dirsam pally,general purpose,7,7,3.0,122.0,4.97
vikarabad,vikarabad,pargi,doma,doma,general purpose,7,12,10.0,294.0,21.24
vikarabad,vikarabad,pargi,doma,donga enka pally,general purpose,7,2,1.0,0.0,1.2
vikarabad,vikarabad,pargi,doma,dornal pally,general purpose,7,2,1.0,31.0,2.0
vikarabad,vikarabad,pargi,doma,ganji pally,general purpose,7,2,2.0,0.0,2.0
vikarabad,vikarabad,pargi,doma,godugonipally,general purpose,7,1,2.0,0.0,1.0
vikarabad,vikarabad,pargi,doma,gudur,general purpose,7,2,2.0,0.0,1.5
vikarabad,vikarabad,pargi,doma,gumdal,general purpose,7,3,2.0,0.0,1.4
vikarabad,vikarabad,pargi,doma,kammam nacharam,general purpose,7,1,2.0,0.0,1.0
vikarabad,vikarabad,pargi,doma,kistapur,general purpose,7,7,4.0,1767.0,4.99
vikarabad,vikarabad,vikarabad,mominpet,kasla bad,general purpose,7,3,1.0,114.0,3.0
vikarabad,vikarabad,vikarabad,mominpet,kyaasaaram,general purpose,7,3,3.0,108.0,2.0
vikarabad,vikarabad,vikarabad,mominpet,mal reddy guda,general purpose,7,1,2.0,0.0,1.0
vikarabad,vikarabad,vikarabad,mominpet,meka vanam pally,general purpose,7,6,5.0,138.0,5.5
vikarabad,vikarabad,vikarabad,mominpet,momin pet,general purpose,7,23,16.0,1182.0,23.14
vikarabad,vikarabad,vikarabad,mominpet,mominpet,general purpose,7,6,5.0,348.0,4.78
vikarabad,vikarabad,vikarabad,mominpet,morang pally,general purpose,7,2,2.0,0.0,2.0
vikarabad,vikarabad,vikarabad,mominpet,new kol konda,general purpose,7,3,1.0,3.0,4.0
vikarabad,vikarabad,vikarabad,mominpet,old kol konda,general purpose,7,1,1.0,1.0,1.0
vikarabad,vikarabad,vikarabad,mominpet,pallegutta thanda,general purpose,7,1,2.0,0.0,1.0
vikarabad,vikarabad,vikarabad,mominpet,ralla gud pally,general purpose,7,4,1.0,65.0,4.0
vikarabad,vikarabad,vikarabad,mominpet,ram nath gud pally,general purpose,7,1,2.0,0.0,1.0
vikarabad,vikarabad,pargi,doma,kondai pally,general purpose,7,1,2.0,0.0,0.2
vikarabad,vikarabad,pargi,doma,linganapally,general purpose,7,1,1.0,0.0,1.0
vikarabad,vikarabad,pargi,doma,mailaram,general purpose,7,3,1.0,101.0,2.5
vikarabad,vikarabad,pargi,doma,malle pally,general purpose,7,2,2.0,0.0,2.0
vikarabad,vikarabad,pargi,doma,mothkur,general purpose,7,7,2.0,36.0,5.55
vikarabad,vikarabad,pargi,doma,oot pally,general purpose,7,2,1.0,0.0,2.0
vikarabad,vikarabad,pargi,doma,pale pally,general purpose,7,1,2.0,0.0,1.0
vikarabad,vikarabad,pargi,doma,pothi reddy pally,general purpose,7,1,1.0,0.0,1.0
vikarabad,vikarabad,pargi,doma,rakonda,general purpose,7,1,1.0,0.0,1.0
vikarabad,vikarabad,pargi,doma,shiva reddy pally,general purpose,7,3,2.0,0.0,2.28
vikarabad,vikarabad,pargi,doma,thimmai pally,general purpose,7,1,1.0,0.0,1.0
vikarabad,vikarabad,pargi,kulkachala,adavi venkatapur,general purpose,7,6,2.0,0.0,6.0
vikarabad,vikarabad,pargi,kulkachala,allapur,general purpose,7,1,2.0,0.0,1.0
vikarabad,vikarabad,pargi,kulkachala,anantha sagar,general purpose,7,3,2.0,0.0,3.0
vikarabad,vikarabad,pargi,kulkachala,antharam,general purpose,7,10,3.0,152.0,10.0
vikarabad,vikarabad,pargi,kulkachala,banda elka cherla,general purpose,7,10,7.0,346.0,27.0
vikarabad,vikarabad,pargi,kulkachala,bom reddy pally,general purpose,7,2,2.0,0.0,1.14
vikarabad,vikarabad,pargi,kulkachala,chella pur,general purpose,7,2,2.0,0.0,2.0
vikarabad,vikarabad,pargi,kulkachala,cherumandati tanda,general purpose,7,1,2.0,0.0,1.0
vikarabad,vikarabad,pargi,kulkachala,chowdapur,general purpose,7,7,5.0,80.0,6.25
vikarabad,vikarabad,pargi,kulkachala,ghan pur,general purpose,7,2,2.0,0.0,2.0
vikarabad,vikarabad,pargi,kulkachala,gorrigadda tanda,general purpose,7,1,2.0,0.0,1.0
vikarabad,vikarabad,pargi,kulkachala,ippai pally,general purpose,7,2,1.0,0.0,2.0
vikarabad,vikarabad,pargi,kulkachala,k samudram,general purpose,7,6,1.0,404.0,5.6
vikarabad,vikarabad,pargi,kulkachala,k thirumalapur,general purpose,7,4,3.0,0.0,4.0
vikarabad,vikarabad,pargi,kulkachala,kamanpally,general purpose,7,1,1.0,0.0,1.0
vikarabad,vikarabad,pargi,kulkachala,kulkacherla,general purpose,7,17,15.0,4077.0,42.94
vikarabad,vikarabad,pargi,kulkachala,lingam pally,general purpose,7,4,2.0,0.0,3.25
vikarabad,vikarabad,pargi,kulkachala,m venkatapur,general purpose,7,1,1.0,0.0,1.0
vikarabad,vikarabad,pargi,kulkachala,mandipal,general purpose,7,3,3.0,0.0,3.0
vikarabad,vikarabad,pargi,kulkachala,mujahid pur & tandas,general purpose,7,18,7.0,306.0,14.6
vikarabad,vikarabad,pargi,kulkachala,peeran pally,general purpose,7,3,1.0,0.0,3.0
vikarabad,vikarabad,pargi,kulkachala,putta pahad,general purpose,7,2,1.0,0.0,2.0
vikarabad,vikarabad,pargi,kulkachala,ram reddy pally,general purpose,7,1,2.0,0.0,1.0
vikarabad,vikarabad,pargi,kulkachala,rampur & thandas,general purpose,7,2,2.0,0.0,2.0
vikarabad,vikarabad,pargi,kulkachala,salveed,general purpose,7,3,3.0,113.0,3.0
vikarabad,vikarabad,pargi,kulkachala,veerapur,general purpose,7,1,1.0,0.0,1.0
vikarabad,vikarabad,pargi,kulkachala,vittalapur,general purpose,7,2,2.0,38.0,2.0
vikarabad,vikarabad,pargi,pargi,barkat pally,general purpose,7,1,1.0,-288.0,0.2
vikarabad,vikarabad,pargi,pargi,basi reddy pally,general purpose,7,4,2.0,155.0,2.39
vikarabad,vikarabad,pargi,pargi,chigural pally,general purpose,7,1,1.0,23.0,1.0
vikarabad,vikarabad,pargi,pargi,chityal,general purpose,7,3,3.0,244.0,3.0
vikarabad,vikarabad,pargi,pargi,gadsingapur,general purpose,7,3,1.0,0.0,1.49
vikarabad,vikarabad,pargi,pargi,govindapur,general purpose,7,3,1.0,33.0,1.44
vikarabad,vikarabad,pargi,pargi,heerapur,general purpose,7,1,2.0,0.0,1.0
vikarabad,vikarabad,pargi,pargi,ibrahim pur,general purpose,7,3,3.0,-217.0,2.2
vikarabad,vikarabad,pargi,pargi,jaffer pally,general purpose,7,3,2.0,137.0,23.0
vikarabad,vikarabad,pargi,pargi,kalla pur,general purpose,7,1,2.0,0.0,1.0
vikarabad,vikarabad,pargi,pargi,khudavan pur,general purpose,7,1,1.0,24.0,1.0
vikarabad,vikarabad,pargi,pargi,laknapur,general purpose,7,1,1.0,-5.0,1.0
vikarabad,vikarabad,pargi,pargi,laxmidevi pally,general purpose,7,1,2.0,0.0,1.0
vikarabad,vikarabad,pargi,pargi,madaram,general purpose,7,3,1.0,21.0,2.24
vikarabad,vikarabad,pargi,pargi,mallemanguda,general purpose,7,2,2.0,-126.0,2.0
vikarabad,vikarabad,pargi,pargi,mitta kodur,general purpose,7,2,1.0,0.0,0.49
vikarabad,vikarabad,pargi,pargi,narayan pur,general purpose,7,3,2.0,0.0,1.4
vikarabad,vikarabad,pargi,pargi,narsai guda,general purpose,7,1,2.0,0.0,1.0
vikarabad,vikarabad,pargi,pargi,naskal,general purpose,7,8,3.0,155.0,31.81
vikarabad,vikarabad,pargi,pargi,nazeerabad,general purpose,7,2,1.0,0.0,2.0
vikarabad,vikarabad,pargi,pargi,nizamath nagar,general purpose,7,2,1.0,33.0,2.0
vikarabad,vikarabad,pargi,pargi,pargi,general purpose,7,44,32.0,6364.0,174.05
vikarabad,vikarabad,pargi,pargi,peta madharam,general purpose,7,1,2.0,0.0,1.0
vikarabad,vikarabad,pargi,pargi,polkam pally,general purpose,7,2,2.0,0.0,2.0
vikarabad,vikarabad,pargi,pargi,raghavapur,general purpose,7,2,1.0,18.0,2.0
vikarabad,vikarabad,pargi,pargi,rangam pally,general purpose,7,4,1.0,16.0,3.2
vikarabad,vikarabad,pargi,pargi,rangapur,general purpose,7,2,1.0,26.0,1.2
vikarabad,vikarabad,pargi,pargi,rapole,general purpose,7,4,3.0,105.0,2.39
vikarabad,vikarabad,pargi,pargi,rawal pally,general purpose,7,1,1.0,30.0,1.0
vikarabad,vikarabad,pargi,pargi,roop khan pet,general purpose,7,3,2.0,35.0,0.64
vikarabad,vikarabad,pargi,pargi,rukum pally,general purpose,7,1,1.0,-265.0,1.0
vikarabad,vikarabad,pargi,pargi,sondepur,general purpose,7,1,2.0,0.0,0.3
vikarabad,vikarabad,pargi,pargi,sulthan pur,general purpose,7,4,2.0,244.0,2.4
vikarabad,vikarabad,pargi,pargi,syed malkapur,general purpose,7,2,1.0,32.0,1.6
vikarabad,vikarabad,pargi,pargi,syed pally,general purpose,7,2,2.0,12.0,1.25
vikarabad,vikarabad,pargi,pargi,thonda pally,general purpose,7,1,1.0,0.0,0.25
vikarabad,vikarabad,pargi,pargi,yabajiguda,general purpose,7,1,1.0,0.0,0.5
vikarabad,vikarabad,vikarabad,manneguda,angadichitampalli,general purpose,7,5,3.0,37.0,4.0
vikarabad,vikarabad,vikarabad,manneguda,baka pur,general purpose,7,1,2.0,0.0,1.0
vikarabad,vikarabad,vikarabad,manneguda,cheelapur,general purpose,7,1,2.0,0.0,1.0
vikarabad,vikarabad,vikarabad,manneguda,chengomal,general purpose,7,6,5.0,126.0,5.5
vikarabad,vikarabad,vikarabad,manneguda,chinna banda thanda,general purpose,7,1,2.0,0.0,1.0
vikarabad,vikarabad,vikarabad,manneguda,chintal pally,general purpose,7,1,1.0,75.0,1.0
vikarabad,vikarabad,vikarabad,manneguda,gangu pally,general purpose,7,3,2.0,446.0,41.5
vikarabad,vikarabad,vikarabad,manneguda,kadmoor,general purpose,7,2,2.0,0.0,1.0
vikarabad,tandur,kodangal,bomraspet,nandapur,general purpose,7,1,2.0,0.0,0.26
vikarabad,tandur,kodangal,bomraspet,nazkhan pally,general purpose,7,2,2.0,0.0,1.26
vikarabad,tandur,kodangal,bomraspet,regadi mailwar,general purpose,7,1,2.0,0.0,0.24
vikarabad,tandur,kodangal,bomraspet,salimdapur,general purpose,7,1,2.0,0.0,0.3
vikarabad,tandur,kodangal,bomraspet,satharkunta tanda,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,kodangal,bomraspet,thunkimetla,general purpose,7,4,2.0,226.0,10.76
vikarabad,tandur,kodangal,bomraspet,wadcherla,general purpose,7,2,2.0,0.0,1.3
vikarabad,tandur,kodangal,doulatabad,allapur,general purpose,7,2,2.0,0.0,2.0
vikarabad,tandur,tandur,peddemul,jangam,general purpose,7,3,1.0,54.0,2.98
vikarabad,tandur,tandur,peddemul,kandanelly,general purpose,7,7,6.0,145.3,15.86
vikarabad,tandur,tandur,peddemul,khanapur,general purpose,7,1,1.0,0.0,1.0
vikarabad,tandur,tandur,peddemul,kondapur,general purpose,7,2,1.0,19.0,2.0
vikarabad,tandur,tandur,peddemul,mambapur,general purpose,7,6,5.0,78.0,5.3
vikarabad,tandur,tandur,peddemul,mandhathapur,general purpose,7,1,1.0,0.0,1.0
vikarabad,tandur,tandur,peddemul,mansanpally,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,tandur,peddemul,mare pally,general purpose,7,2,1.0,89.0,1.99
vikarabad,tandur,tandur,peddemul,nagula pally,general purpose,7,2,2.0,19.0,2.0
vikarabad,tandur,tandur,peddemul,narsapur,general purpose,7,1,1.0,25.0,1.0
vikarabad,tandur,tandur,peddemul,pasha pur,general purpose,7,1,1.0,6.0,1.0
vikarabad,tandur,kodangal,doulatabad,anthwar,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,kodangal,doulatabad,balampet,general purpose,7,5,3.0,39.0,7.52
vikarabad,tandur,kodangal,doulatabad,bandi wada,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,kodangal,doulatabad,bandi wada tanda,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,kodangal,doulatabad,bichal,general purpose,7,5,2.0,0.0,3.5
vikarabad,tandur,kodangal,doulatabad,challapur,general purpose,7,2,1.0,104.0,1.1
vikarabad,tandur,kodangal,doulatabad,chandrakal,general purpose,7,9,4.0,574.0,9.82
vikarabad,tandur,kodangal,doulatabad,dasari gudem,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,kodangal,doulatabad,desaipally,general purpose,7,2,2.0,0.0,3.0
vikarabad,tandur,kodangal,doulatabad,devar fasalwada,general purpose,7,3,2.0,0.0,1.36
vikarabad,tandur,kodangal,doulatabad,doulatabad,general purpose,7,14,4.0,236.0,6.78
vikarabad,tandur,kodangal,doulatabad,eerlapally,general purpose,7,2,2.0,0.0,0.48
vikarabad,tandur,kodangal,doulatabad,gannerla kunta tanda,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,kodangal,doulatabad,gokul fasalwada,general purpose,7,5,2.0,0.0,1.3
vikarabad,tandur,tandur,peddemul,peddamul tanda,general purpose,7,1,1.0,0.0,1.0
vikarabad,tandur,tandur,peddemul,peddemul,general purpose,7,14,10.0,521.0,11.13
vikarabad,tandur,tandur,peddemul,rachakatta tanda,general purpose,7,2,2.0,6.0,2.0
vikarabad,tandur,tandur,peddemul,regondi,general purpose,7,1,1.0,0.0,0.2
vikarabad,tandur,tandur,peddemul,rudraram,general purpose,7,1,1.0,1.0,0.99
vikarabad,tandur,tandur,peddemul,rukma pur,general purpose,7,1,1.0,0.0,1.0
vikarabad,tandur,tandur,peddemul,siddana madugu tanda,general purpose,7,1,1.0,6.0,1.0
vikarabad,tandur,tandur,peddemul,thatte pally,general purpose,7,8,5.0,155.0,5.63
vikarabad,tandur,tandur,peddemul,timsan pally,general purpose,7,1,1.0,41.0,1.0
vikarabad,tandur,tandur,tandur,indiramma colony,general purpose,7,1,1.0,175.0,1.0
vikarabad,tandur,tandur,tandur,indra nagar,general purpose,7,3,3.0,111.0,2.5
vikarabad,tandur,kodangal,doulatabad,gundala,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,kodangal,doulatabad,gundepally,general purpose,7,2,2.0,0.0,1.26
vikarabad,tandur,kodangal,doulatabad,imdapur,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,kodangal,doulatabad,kistya naik tanda,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,kodangal,doulatabad,koudeed,general purpose,7,2,2.0,0.0,1.26
vikarabad,tandur,kodangal,doulatabad,kudrumalla,general purpose,7,3,1.0,0.0,2.24
vikarabad,tandur,kodangal,doulatabad,kuppagiri,general purpose,7,3,2.0,0.0,1.2
vikarabad,tandur,kodangal,doulatabad,lothigunta tanda,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,kodangal,doulatabad,mamadikunta,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,kodangal,doulatabad,mamadikunta tanda,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,kodangal,doulatabad,matoor,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,kodangal,doulatabad,nagsar,general purpose,7,2,2.0,0.0,2.0
vikarabad,tandur,kodangal,doulatabad,nandwar,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,kodangal,doulatabad,narsapur,general purpose,7,1,2.0,0.0,0.26
vikarabad,tandur,kodangal,doulatabad,nitoor,general purpose,7,2,2.0,0.0,0.24
vikarabad,tandur,tandur,tandur,malreddy pally,general purpose,7,1,1.0,0.0,1.0
vikarabad,tandur,tandur,tandur,ntr colony,general purpose,7,5,4.0,697.0,4.99
vikarabad,tandur,tandur,tandur,old tandur,general purpose,7,22,16.0,2653.0,26.61
vikarabad,tandur,tandur,tandur,old tandur2,general purpose,7,10,9.0,867.0,9.92
vikarabad,tandur,tandur,tandur,rajiv gruhakalpa,general purpose,7,5,5.0,819.0,7.0
vikarabad,tandur,tandur,tandur,saipur,general purpose,7,17,15.0,4822.0,74.73
vikarabad,tandur,tandur,tandur,saipur 2,general purpose,7,3,3.0,247.0,2.16
vikarabad,tandur,tandur,tandur,tandoor10,general purpose,7,14,13.0,2841.0,22.23
vikarabad,tandur,tandur,tandur,tandoor3,general purpose,7,1,1.0,0.0,1.0
vikarabad,tandur,tandur,tandur,tandoor6,general purpose,7,7,5.0,631.0,5.91
vikarabad,tandur,tandur,tandur,tandoor7,general purpose,7,8,6.0,584.0,7.97
vikarabad,tandur,tandur,tandur,tandoor8,general purpose,7,11,11.0,1361.0,18.0
vikarabad,tandur,tandur,tandur,tandoor9,general purpose,7,9,6.0,918.0,6.91
vikarabad,tandur,tandur,tandur,tandur,general purpose,7,12,8.0,74.0,11.43
vikarabad,tandur,tandur,tandur-rural,allapur s,general purpose,7,2,2.0,49.0,2.0
vikarabad,tandur,kodangal,doulatabad,polkampally,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,kodangal,doulatabad,saleempur,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,kodangal,doulatabad,sangaipaly tanda,general purpose,7,2,2.0,0.0,2.0
vikarabad,tandur,kodangal,doulatabad,seva banda tanda,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,kodangal,doulatabad,sultanpur,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,kodangal,doulatabad,sunkari tanda,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,kodangal,doulatabad,suraipally,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,kodangal,doulatabad,thimmaipally,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,kodangal,doulatabad,thirumalapur,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,kodangal,doulatabad,timmareddypally,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,kodangal,doulatabad,urakunta,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,kodangal,doulatabad,urakunta tanda,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,kodangal,doulatabad,walki tanda,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,kodangal,doulatabad,yamki,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,kodangal,kodangal,aliad,general purpose,7,2,2.0,0.0,1.24
vikarabad,tandur,kodangal,kodangal,angadi raichur,general purpose,7,5,1.0,0.0,1.9
vikarabad,tandur,tandur,tandur-rural,antharam,general purpose,7,3,1.0,846.0,16.5
vikarabad,tandur,tandur,tandur-rural,belkatur,general purpose,7,2,2.0,0.0,1.2
vikarabad,tandur,tandur,tandur-rural,chandravancha,general purpose,7,2,2.0,0.0,0.5
vikarabad,tandur,tandur,tandur-rural,chengeespur,general purpose,7,1,1.0,30.0,1.0
vikarabad,tandur,tandur,tandur-rural,chengole,general purpose,7,3,2.0,222.0,2.28
vikarabad,tandur,tandur,tandur-rural,chintamani patnam,general purpose,7,2,1.0,0.0,1.99
vikarabad,tandur,tandur,tandur-rural,dastagiripet,general purpose,7,4,2.0,-8.0,2.24
vikarabad,tandur,tandur,tandur-rural,elama kanna,general purpose,7,1,1.0,70.0,0.22
vikarabad,tandur,tandur,tandur-rural,gingurthy,general purpose,7,7,4.0,1179.0,107.32
vikarabad,tandur,tandur,tandur-rural,gonoor,general purpose,7,1,1.0,62.0,1.0
vikarabad,tandur,kodangal,kodangal,annaram,general purpose,7,4,2.0,0.0,1.78
vikarabad,tandur,kodangal,kodangal,appaipally  (kod),general purpose,7,1,1.0,10.0,0.24
vikarabad,tandur,kodangal,kodangal,bheemla thanda,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,kodangal,kodangal,boya tanda,general purpose,7,2,2.0,0.0,2.0
vikarabad,tandur,kodangal,kodangal,bulkhapur,general purpose,7,1,1.0,24.0,1.0
vikarabad,tandur,kodangal,kodangal,burjukhanpally,general purpose,7,1,2.0,0.0,1.0
vikarabad,tandur,kodangal,kodangal,chinna nandigam,general purpose,7,2,2.0,0.0,1.14
vikarabad,tandur,kodangal,kodangal,chitlapally,general purpose,7,1,1.0,0.0,1.0
vikarabad,tandur,kodangal,kodangal,chitlapally tanda,general purpose,7,1,1.0,0.0,1.0
vikarabad,tandur,kodangal,kodangal,husnabad,general purpose,7,7,2.0,0.0,2.96
